mac,hour_of_day,day_of_week,times_seen,lat,lon
C8:4B:D6:3B:EE:34,9,4,1,,
C8:4B:D6:3B:EE:06,9,4,1,,
A4:91:B1:D9:1E:B2,9,4,1,,
D8:50:E6:43:FF:80,9,4,1,115.85037,-31.972717
D8:50:E6:43:FF:80,9,4,1,115.851673,-31.972798
BC:30:D9:BE:F4:D4,9,4,3,,
02:00:00:00:00:00,9,4,2,115.850373,-31.972713
02:00:00:00:00:00,9,4,2,115.852438,-31.972843
02:00:00:00:00:00,9,4,2,115.852547,-31.972808
38:1F:8D:1E:6F:2B,9,4,1,,
B6:26:BE:2A:D6:A7,9,4,1,,
AA:70:F2:A6:89:4C,9,4,1,115.850375,-31.97271
22:D6:6D:06:1E:BD,9,4,1,115.850387,-31.9727
4A:E2:30:3F:BE:FD,9,4,1,,
80:5E:0C:F8:0B:BD,9,4,1,,
0E:B7:33:34:9C:47,9,4,1,,
98:90:96:CA:ED:00,9,4,1,,
6E:58:0E:66:C8:66,9,4,1,115.850395,-31.972698
7E:D1:45:99:C8:2E,9,4,1,115.850395,-31.9727
AA:80:7D:BF:C7:81,9,4,1,115.850395,-31.972702
26:4A:D0:88:2B:53,9,4,1,,
7C:5A:1C:A3:AF:B4,9,4,1,,
14:59:C0:65:D0:31,9,4,1,,
B0:6E:BF:88:10:85,9,4,1,,
B8:AE:ED:EC:00:45,9,4,2,,
6E:5A:B0:26:68:5C,9,4,1,115.850407,-31.972695
80:2A:A8:4E:62:82,9,4,3,,
90:0F:0C:4F:B7:79,9,4,1,,
1A:4E:22:94:75:CF,9,4,1,,
DA:A1:19:CF:32:B3,9,4,1,115.850405,-31.972693
3A:F4:FC:DD:B7:E2,9,4,1,115.850405,-31.972693
BC:14:85:53:2B:6D,9,4,2,115.850407,-31.972695
BC:14:85:53:2B:6D,9,4,2,115.85043,-31.972635
3E:E4:E5:2C:C9:86,9,4,1,,
C4:65:16:D3:68:D5,9,4,1,,
BE:F7:2C:22:B0:00,9,4,1,115.850403,-31.9727
22:61:26:E9:DA:D1,9,4,1,115.850402,-31.972698
62:20:A1:3B:AE:0B,9,4,1,115.8504,-31.972702
5E:53:E2:B8:B1:70,9,4,1,115.8504,-31.972702
B2:27:8C:98:21:B4,9,4,1,115.8504,-31.972702
22:B0:01:BF:EE:C6,9,4,1,,
24:F6:77:19:59:B6,9,4,1,,
32:92:21:41:8F:37,9,4,1,115.8504,-31.972702
FE:90:C2:01:11:72,9,4,1,,
36:76:A6:E9:69:6C,9,4,1,115.8504,-31.972702
00:50:56:A6:30:51,9,4,3,,
74:83:C2:AA:2A:3C,9,4,1,,
80:2A:A8:19:53:D4,9,4,1,,
8A:39:78:07:C5:92,9,4,1,115.850402,-31.972705
B8:E9:37:BF:FC:66,9,4,1,,
02:0B:3A:2F:A1:DB,9,4,1,,
D4:A6:51:D0:E1:2B,9,4,1,,
A0:B5:3C:3D:50:0E,9,4,1,,
7C:C4:EF:71:D0:B6,9,4,2,,
0E:13:DA:CF:0C:16,9,4,3,115.850388,-31.972698
0E:13:DA:CF:0C:16,9,4,3,115.850597,-31.972603
0E:13:DA:CF:0C:16,9,4,3,115.85097,-31.972532
3A:7C:EE:28:B9:C2,9,4,1,115.850393,-31.972702
EA:6B:58:CB:09:F7,9,4,1,,
60:22:32:F0:E2:89,9,4,2,,
BA:FE:15:83:88:F0,9,4,1,115.850405,-31.972697
D0:37:45:8F:98:EB,9,4,1,115.850403,-31.9727
46:16:F5:41:BC:E3,9,4,1,,
F6:D0:7C:EE:BF:26,9,4,1,115.850402,-31.972702
BA:6A:F8:59:E6:CF,9,4,1,115.8504,-31.9727
DC:A2:66:28:C1:2F,9,4,1,115.8504,-31.9727
DC:A2:66:28:C1:2F,9,4,1,115.850565,-31.972457
0C:1C:57:EE:F2:A5,9,4,1,115.850392,-31.9727
3E:DA:C9:5F:90:BC,9,4,1,,
CA:E2:A9:92:6A:6C,9,4,1,115.85038,-31.972703
14:C1:4E:22:61:5E,9,4,3,115.850367,-31.972707
14:C1:4E:22:61:5E,9,4,3,115.850367,-31.972653
14:C1:4E:22:61:5E,9,4,3,115.850813,-31.972452
4E:C2:9F:38:08:08,9,4,1,,
8E:DC:C3:1E:43:57,9,4,1,,
C8:4B:D6:3B:EC:B8,9,4,2,,
A0:59:50:4C:48:57,9,4,1,,
98:90:96:CC:B7:18,9,4,1,,
8E:A2:40:04:99:BA,9,4,1,115.850365,-31.972708
66:AD:86:65:DE:2D,9,4,1,115.850358,-31.972723
00:05:1B:A6:16:4C,9,4,1,,
C8:4B:D6:3B:EE:14,9,4,1,,
C8:4B:D6:3B:EE:02,9,4,1,,
A4:91:B1:22:DB:D8,9,4,1,,
8C:57:9B:C8:9E:14,9,4,1,,
24:5A:4C:97:48:94,9,4,1,,
28:74:F5:68:6B:BC,9,4,2,,
F6:F6:74:B5:90:4E,9,4,1,115.850352,-31.972728
64:6C:80:6F:D7:53,9,4,1,115.850355,-31.972725
F2:5F:F9:91:75:16,9,4,1,,
20:1F:3B:1A:5C:EB,9,4,2,115.850353,-31.972722
20:1F:3B:1A:5C:EB,9,4,2,115.850813,-31.972452
00:15:5D:01:54:04,9,4,1,,
22:4D:4E:0F:3A:1A,9,4,1,115.850353,-31.972727
62:1F:90:EB:E5:90,9,4,1,,
E2:31:68:5B:51:FB,9,4,1,115.850362,-31.972717
8A:CF:31:3A:F4:F4,9,4,1,115.85036,-31.972715
D4:35:1D:E2:7B:6E,9,4,1,,
AA:F5:B7:F0:A3:64,9,4,1,115.85036,-31.972715
9E:EB:61:24:C4:97,9,4,1,115.85036,-31.972715
CA:F8:32:BC:A9:69,9,4,1,,
B2:19:C6:0A:DC:64,9,4,1,,
AA:58:4D:D6:4D:E1,9,4,1,,
DC:21:48:87:8B:F1,9,4,1,115.850402,-31.972692
9E:0D:A7:5E:13:4C,9,4,1,115.850392,-31.972697
76:07:A2:03:EE:73,9,4,1,,
BA:B8:54:45:6B:22,9,4,1,115.85041,-31.972688
F6:17:B6:FF:49:5C,9,4,1,115.850417,-31.972685
2A:A0:A2:C8:C8:E9,9,4,1,115.850427,-31.97268
18:4E:16:62:4D:2F,9,4,1,,
8E:3F:74:9B:09:5C,9,4,1,115.850427,-31.972688
44:D8:78:8F:C2:F3,9,4,1,,
C2:D3:DA:E0:E4:CB,9,4,1,115.850415,-31.97269
F6:A2:6D:73:0E:8B,9,4,1,115.850415,-31.97269
B2:F0:4B:8F:1F:ED,9,4,1,115.85041,-31.972692
16:D3:F0:B5:8C:1A,9,4,1,115.850405,-31.972705
FA:12:9C:1E:A9:04,9,4,1,115.850403,-31.972707
F8:0F:F9:69:3B:0E,9,4,1,115.850362,-31.972715
1C:F2:9A:32:9C:49,9,4,2,115.850317,-31.972738
1C:F2:9A:32:9C:49,9,4,2,115.8509,-31.972477
5A:1A:2C:47:EE:5C,9,4,1,115.850392,-31.972708
66:A9:01:E4:AF:33,9,4,1,115.850392,-31.972705
5A:98:D8:41:68:7B,9,4,1,,
DE:E0:50:F2:35:65,9,4,1,115.85039,-31.972703
20:AD:56:5C:05:9F,9,4,1,115.850392,-31.9727
FA:49:6B:A6:EF:22,9,4,1,115.85039,-31.972703
42:7D:83:A6:8B:59,9,4,1,,
E0:D5:5E:D9:86:0A,9,4,1,,
6A:66:5F:FB:37:91,9,4,1,115.85034,-31.97272
C6:63:22:C2:72:67,9,4,1,115.85033,-31.972728
BC:30:D9:CB:34:85,9,4,1,115.850905,-31.97248
18:69:D8:34:F0:30,9,4,1,,
3E:E8:7D:73:16:6D,9,4,1,,
52:98:B4:F7:C7:E5,9,4,1,115.850305,-31.972758
BE:0E:99:07:76:5B,9,4,1,115.850305,-31.972758
2E:EF:AD:1C:95:68,9,4,1,115.850305,-31.972758
72:D1:0E:0F:6C:D3,9,4,1,115.850305,-31.972758
EE:6E:D9:9F:45:19,9,4,1,115.8503,-31.972775
20:B0:01:BF:EE:C6,9,4,1,,
12:D2:6A:3C:EC:90,9,4,1,,
54:13:79:26:06:B2,9,4,1,,
30:FD:38:99:6F:28,9,4,1,,
8A:7F:65:EF:C6:02,9,4,1,115.850302,-31.972777
B2:A9:4D:81:39:DE,9,4,1,115.8503,-31.972777
D8:07:B6:7B:EC:57,9,4,1,115.850367,-31.972653
D8:07:B6:7B:EC:57,9,4,1,115.850787,-31.972455
10:13:31:1F:5A:16,9,4,2,,
3E:4A:79:EB:A1:13,9,4,2,,
0E:21:60:29:7F:74,9,4,1,115.850298,-31.972778
DE:71:74:80:F6:8A,9,4,1,115.850297,-31.972778
72:8B:27:CD:84:F6,9,4,1,,
4E:E2:0E:01:A4:04,9,4,1,,
E2:77:FE:6E:A8:73,9,4,2,,
C0:33:5E:0C:10:5D,9,4,1,115.850327,-31.97271
00:06:C6:51:FB:ED,9,4,1,115.850327,-31.97271
6E:BA:8E:E0:DE:6B,9,4,1,115.850327,-31.97271
7E:9D:BF:52:2B:03,9,4,1,115.850327,-31.97271
F0:F6:C1:71:CD:43,9,4,1,,
26:59:DF:FB:99:6C,9,4,1,115.850345,-31.972675
B8:E9:37:B8:38:74,9,4,1,,
8E:03:29:6D:F2:65,9,4,1,,
AC:D5:64:74:72:6F,9,4,1,,
10:27:F5:55:D5:A1,9,4,1,,
FE:34:A8:83:4B:C1,9,4,1,115.850373,-31.972652
5E:72:93:47:86:CA,9,4,1,115.850412,-31.972642
5A:48:11:2E:B9:4B,9,4,1,115.85043,-31.972635
F2:D7:82:F1:2B:0C,9,4,1,115.85043,-31.972635
F2:C6:F6:F0:57:AA,9,4,1,115.850453,-31.972632
86:DB:BF:99:32:6E,9,4,1,115.850453,-31.972632
EA:75:24:B4:1D:20,9,4,1,115.850453,-31.972632
62:C6:93:1F:EE:41,9,4,1,115.850453,-31.972632
8E:3E:C8:5F:40:CE,9,4,1,115.850453,-31.972632
42:2D:10:F5:9E:7F,9,4,1,115.850453,-31.972632
72:83:41:A7:34:68,9,4,1,115.850465,-31.972618
18:C0:4D:9E:26:4E,9,4,1,,
86:91:EE:AA:91:80,9,4,1,,
AE:F2:ED:AB:6C:CA,9,4,1,115.850465,-31.972618
20:B0:01:3B:38:12,9,4,1,,
8E:A5:6F:13:E0:2E,9,4,1,,
62:B7:6E:BA:3A:A5,9,4,1,,
BA:8E:05:06:A3:49,9,4,1,115.850488,-31.972608
20:B0:01:3B:38:13,9,4,1,115.850488,-31.972608
70:18:8B:3C:4E:10,9,4,1,,
7C:2E:BD:F2:A2:96,9,4,1,115.850488,-31.972608
00:06:C6:4C:08:71,9,4,2,115.850557,-31.972603
00:06:C6:4C:08:71,9,4,2,115.850903,-31.972485
42:E1:E4:4C:CC:AA,9,4,1,115.850538,-31.972605
70:89:76:F5:B1:CC,9,4,1,,
B2:4C:1D:5A:1D:46,9,4,1,115.850538,-31.972605
0E:E2:66:8B:A0:FC,9,4,1,115.850557,-31.972603
62:45:B1:2B:EE:44,9,4,1,,
7A:DA:06:D0:21:99,9,4,1,,
A2:8A:F6:3B:DF:59,9,4,1,,
AE:E5:5B:4D:00:EE,9,4,1,,
BC:30:D9:BA:3D:9F,9,4,1,,
7A:5B:58:48:9A:B6,9,4,1,,
7E:03:B9:1A:6F:11,9,4,1,115.850602,-31.972602
C6:D2:C5:31:08:A0,9,4,1,,
02:2B:53:D7:18:52,9,4,1,,
E0:76:D0:37:4F:37,9,4,1,,
CC:40:D0:8E:D6:FA,9,4,1,,
5E:F1:6A:A9:4D:84,9,4,1,,
E6:53:2E:B9:C8:2A,9,4,1,115.850567,-31.972442
02:36:1C:DB:AA:78,9,4,1,115.850592,-31.972422
AE:17:E8:06:E2:6C,9,4,1,,
DA:B6:DA:0E:76:FC,9,4,1,,
7E:61:74:D7:8B:73,9,4,1,,
72:39:D5:13:16:83,9,4,1,115.850718,-31.972447
2C:DB:07:83:E7:35,9,4,1,115.850743,-31.972452
06:8E:11:63:E5:B5,9,4,1,115.850743,-31.972452
30:B4:B8:3C:34:41,9,4,1,115.850893,-31.972472
F4:92:BF:B0:9D:DA,9,4,1,,
28:16:A8:B7:0D:04,9,4,1,,
7E:3B:3E:61:EC:A0,9,4,1,,
66:8C:02:3F:8A:03,9,4,1,115.850813,-31.972452
72:0B:BF:99:F7:C0,9,4,1,115.85084,-31.972457
42:C3:06:0A:BB:DF,9,4,1,115.85084,-31.972457
F4:C8:8A:FE:D9:5E,9,4,1,,
B2:81:3A:97:57:91,9,4,1,,
62:3C:07:29:32:E0,9,4,1,115.850872,-31.972462
92:16:7F:81:01:47,9,4,1,115.850872,-31.972462
82:2C:C4:54:EC:E3,9,4,1,115.850893,-31.972472
D0:37:45:8B:36:D1,9,4,1,,
2A:1D:52:47:6D:68,9,4,1,,
46:EA:24:7C:0B:B3,9,4,1,115.8509,-31.972477
42:FA:30:45:6E:1A,9,4,1,115.8509,-31.972477
3E:B4:E4:B9:A9:F4,9,4,1,,
14:C1:4E:2F:F8:E3,9,4,1,,
98:90:96:CA:E2:5F,9,4,1,,
1A:65:53:87:4F:E6,9,4,1,115.850905,-31.97248
A2:B0:5F:5F:C6:66,9,4,1,115.850907,-31.972483
2A:F2:9B:B9:94:CC,9,4,1,115.850905,-31.972482
42:B9:F6:1D:34:6A,9,4,1,115.850903,-31.972485
BE:11:45:CC:F6:4F,9,4,1,,
12:9A:CA:2F:B2:D6,9,4,1,,
E6:41:14:FC:6B:A6,9,4,1,,
F0:65:AE:81:6F:7C,9,4,4,115.850943,-31.972515
F0:65:AE:81:6F:7C,9,4,4,115.852225,-31.9731
F0:65:AE:81:6F:7C,9,4,4,115.85241,-31.97291
F0:65:AE:81:6F:7C,9,4,4,115.85241,-31.97291
52:00:46:90:66:41,9,4,1,,
B0:E4:D5:9D:38:6F,9,4,1,,
26:DA:7C:53:43:FE,9,4,1,115.85097,-31.972532
C2:EA:EC:D0:93:56,9,4,1,115.851085,-31.972562
0A:40:84:2D:C1:BB,9,4,1,115.851085,-31.972562
EE:5C:84:3D:48:FD,9,4,1,115.851088,-31.972563
B6:C2:DE:4A:6A:00,9,4,1,,
76:0C:19:B7:EC:66,9,4,1,115.851172,-31.97257
44:A8:42:02:E0:46,9,4,1,,
00:0E:8E:6D:9C:AE,9,4,1,115.850557,-31.972603
00:0E:8E:6D:9C:AE,9,4,1,115.851163,-31.97257
7C:2E:BD:37:72:8B,9,4,2,115.851518,-31.972712
7C:2E:BD:37:72:8B,9,4,2,115.85211,-31.973048
AA:57:0F:7C:D8:86,9,4,1,115.851188,-31.972558
BA:43:DE:99:47:94,9,4,1,115.851182,-31.972553
DE:7D:3E:67:4C:2E,9,4,1,115.851188,-31.972558
B2:4C:75:97:13:67,9,4,1,115.851188,-31.972558
DE:F4:61:2B:8B:DC,9,4,1,,
D8:33:B7:09:95:61,9,4,1,,
76:B1:07:53:75:A8,9,4,1,,
A8:93:4A:0C:54:37,9,4,1,,
C6:44:7B:4F:1E:04,9,4,1,,
A6:3D:AE:AA:0F:95,9,4,1,115.85118,-31.972552
D8:33:B7:E0:66:66,9,4,1,,
AC:C9:06:24:08:07,9,4,1,,
D8:33:B7:E0:66:67,9,4,1,,
00:0C:29:E3:3C:60,9,4,1,,
20:B0:01:9F:7F:78,9,4,1,,
7E:4A:26:B5:67:D5,9,4,1,,
24:CD:8D:68:7F:03,9,4,1,115.851518,-31.972712
A8:5E:45:DD:26:88,9,4,1,115.852198,-31.973097
A8:5E:45:DD:26:88,9,4,1,115.852468,-31.972885
A8:5E:45:DD:26:88,9,4,1,115.852453,-31.97286
A8:5E:45:DD:26:88,9,4,1,115.852385,-31.97289
70:09:71:4F:2C:89,9,4,1,,
0C:2F:B0:29:DE:28,9,4,1,115.851518,-31.972712
9A:19:5C:15:D6:4D,9,4,1,115.851518,-31.972712
2A:C5:E0:57:03:00,9,4,1,115.851518,-31.972712
0A:8F:89:B9:4E:3B,9,4,1,,
88:63:DF:98:E3:1F,9,4,1,115.851518,-31.972712
80:5E:C0:FF:AE:06,9,4,2,115.851585,-31.972742
80:5E:C0:FF:AE:06,9,4,2,115.851585,-31.972742
B2:8A:BD:83:C5:D2,9,4,1,,
B2:C3:43:3F:D2:88,9,4,1,,
B2:D5:66:6D:73:F8,9,4,1,115.851518,-31.972712
A6:B6:9C:77:AD:77,9,4,1,115.851518,-31.972712
00:0E:8E:49:32:5A,9,4,1,115.851673,-31.972785
F8:B4:6A:67:B4:15,9,4,1,,
1A:0A:12:B6:32:E4,9,4,1,115.85166,-31.972778
1E:D7:37:C4:00:12,9,4,1,115.851673,-31.972785
7A:F9:7F:5B:6D:78,9,4,1,115.851673,-31.972785
0E:50:72:16:6B:13,9,4,1,,
4E:69:E1:BA:00:4E,9,4,1,115.851687,-31.972788
8E:7D:1A:EC:0F:C9,9,4,1,,
A2:B5:3B:85:96:D6,9,4,1,115.851685,-31.972788
92:26:F0:E0:D7:DB,9,4,1,115.851678,-31.972792
46:9A:0A:F1:1F:11,9,4,1,115.851675,-31.972798
CC:2D:E0:4F:29:1C,9,4,13,,
9E:9A:A4:5C:60:41,9,4,1,,
D2:5D:3C:65:A2:68,9,4,1,,
5E:68:D7:55:29:45,9,4,1,,
42:7B:C6:3F:79:FC,9,4,1,115.851673,-31.972798
FC:B6:9D:48:47:5F,9,4,5,,
6C:1C:71:10:A6:BD,9,4,1,,
EA:17:20:CF:AB:45,9,4,1,,
82:E9:0B:69:30:8F,9,4,1,,
7E:CB:05:B4:3E:F6,9,4,1,,
CE:C5:B4:A4:FB:4D,9,4,5,115.851683,-31.972805
CE:C5:B4:A4:FB:4D,9,4,5,115.851683,-31.972805
CE:C5:B4:A4:FB:4D,9,4,5,115.852402,-31.97288
CE:C5:B4:A4:FB:4D,9,4,5,115.852447,-31.972865
CE:C5:B4:A4:FB:4D,9,4,5,115.852375,-31.972883
1A:4F:90:5E:A9:B9,9,4,1,,
DE:88:90:55:B0:1E,9,4,1,115.851715,-31.97283
50:27:A9:06:39:AE,9,4,3,,
46:B3:9D:0F:32:5D,9,4,1,115.85174,-31.972873
1A:AB:DD:82:D0:6F,9,4,1,,
AE:7B:67:51:F5:B9,9,4,1,115.85174,-31.972873
A2:B5:3C:64:E3:F9,9,4,3,,
A0:B5:3C:64:F3:F0,9,4,1,,
A2:3F:1F:02:59:9D,9,4,1,,
80:58:F8:92:46:F8,9,4,1,,
C2:0E:81:3A:82:48,9,4,1,,
86:18:07:1F:00:75,9,4,1,115.851755,-31.972887
12:13:31:5A:0F:ED,9,4,1,,
10:13:31:5A:0F:E4,9,4,1,,
36:CC:F6:86:5B:7D,9,4,2,,
4E:BC:05:3A:DD:47,9,4,1,,
96:39:40:B0:A8:A9,9,4,1,,
F6:16:BD:80:A6:AD,9,4,1,115.851795,-31.972925
46:77:1A:8A:BB:45,9,4,1,115.851795,-31.972925
FC:42:03:8F:87:89,9,4,2,115.852098,-31.97302
FC:42:03:8F:87:89,9,4,2,115.852482,-31.97285
FC:42:03:8F:87:89,9,4,2,115.852365,-31.972925
FC:42:03:8F:87:89,9,4,2,115.852365,-31.972925
FC:42:03:8F:87:89,9,4,2,115.852365,-31.972925
FC:42:03:8F:87:89,9,4,2,115.852365,-31.972925
FC:42:03:8F:87:89,9,4,2,115.852365,-31.97284
FC:42:03:8F:87:89,9,4,2,115.85244,-31.972895
B2:4C:8D:66:66:38,9,4,1,,
0E:37:18:9E:D8:38,9,4,1,115.851885,-31.97297
22:3B:F3:EB:91:76,9,4,1,,
1C:3B:F3:EB:91:74,9,4,1,,
4E:2F:17:87:DD:0D,9,4,1,,
64:E7:D8:BF:EC:35,9,4,2,,
A6:68:FC:0D:C9:D0,9,4,2,115.852483,-31.972835
A6:68:FC:0D:C9:D0,9,4,2,115.852483,-31.972835
A6:68:FC:0D:C9:D0,9,4,2,115.85246,-31.972833
06:7B:DD:48:7E:4E,9,4,1,115.85194,-31.972997
9A:E9:15:CC:23:6D,9,4,1,,
C6:DD:EA:2D:33:AC,9,4,1,115.85202,-31.973012
74:56:3C:09:DF:89,9,4,2,,
46:D8:E3:C6:88:3D,9,4,1,115.852022,-31.973012
02:D7:13:A8:1E:45,9,4,1,,
FE:4E:EE:96:58:34,9,4,1,,
36:81:7C:28:FF:40,9,4,1,,
64:1C:AE:49:9C:76,9,4,1,,
A6:A4:BE:B8:C5:FB,9,4,1,115.852023,-31.973012
36:62:D8:A3:16:10,9,4,1,115.852023,-31.973012
76:C8:45:19:AB:B8,9,4,1,115.852023,-31.973012
02:EE:A5:52:4E:D7,9,4,1,115.852023,-31.973012
C6:6D:44:F3:A5:D3,9,4,1,115.852025,-31.973012
02:75:4F:72:F2:7B,9,4,1,,
06:C8:F0:D6:79:80,9,4,1,115.852025,-31.973012
34:02:86:3F:E0:5D,9,4,1,,
6A:FE:8A:E0:99:D3,9,4,1,,
2E:57:AE:3B:3C:46,9,4,1,,
6E:52:1F:C9:3D:F8,9,4,1,,
96:53:AF:22:04:1C,9,4,1,115.852025,-31.973012
12:F2:0A:88:5A:E1,9,4,1,115.852047,-31.973012
A6:0C:FB:58:B4:28,9,4,1,115.852053,-31.97301
E2:5F:31:ED:81:7B,9,4,1,115.852053,-31.97301
2E:19:74:39:E0:BC,9,4,1,,
6A:70:A4:23:93:9B,9,4,1,115.852062,-31.973012
62:28:F3:53:3A:27,9,4,1,,
D2:20:1E:4C:17:53,9,4,1,115.852062,-31.973012
5A:29:86:28:86:01,9,4,1,115.852062,-31.973012
7A:E2:4E:6B:3F:ED,9,4,1,,
86:17:4F:6A:FC:45,9,4,1,,
B2:D0:06:A6:C3:EE,9,4,1,,
76:70:EB:FA:F5:D3,9,4,1,115.852077,-31.973013
B2:F5:6B:D2:B9:23,9,4,1,115.852077,-31.973013
6E:97:A6:2C:28:48,9,4,1,115.852077,-31.973013
EE:05:BD:34:4C:B1,9,4,1,115.852077,-31.973013
46:18:24:8A:C1:BD,9,4,1,115.852083,-31.973017
BE:53:17:4C:5F:BC,9,4,1,,
FA:1A:23:25:3E:8B,9,4,1,,
B6:1C:30:5E:77:9A,9,4,1,,
62:19:0B:C6:7B:1D,9,4,1,,
B6:43:BF:A5:A6:BE,9,4,1,,
2A:91:C2:9B:B8:0B,9,4,1,,
E2:BD:E5:C6:C7:67,9,4,1,115.852085,-31.973017
5E:E7:B8:37:E5:F8,9,4,1,115.852085,-31.973017
1E:39:5D:E5:CD:F0,9,4,1,115.852085,-31.973017
4A:65:34:ED:B0:F3,9,4,1,115.852085,-31.973017
C6:86:92:31:47:A2,9,4,1,115.852085,-31.973017
76:F4:35:71:38:D3,9,4,1,115.852088,-31.973017
A2:B5:3C:3D:A0:17,9,4,1,115.852097,-31.973025
E8:E8:B7:03:B2:07,9,4,1,115.852235,-31.973113
E8:E8:B7:03:B2:07,9,4,1,115.852425,-31.972913
E8:E8:B7:03:B2:07,9,4,1,115.852378,-31.97286
E8:E8:B7:03:B2:07,9,4,1,115.8524,-31.972892
E8:E8:B7:03:B2:07,9,4,1,115.85244,-31.972863
E8:E8:B7:03:B2:07,9,4,1,115.85249,-31.97284
E8:E8:B7:03:B2:07,9,4,1,115.852385,-31.97282
82:73:31:98:A7:A3,9,4,1,115.852093,-31.973022
22:C3:72:96:C6:1F,9,4,1,115.852093,-31.973022
DE:CF:E4:98:B3:B7,9,4,1,115.852095,-31.97302
16:DB:DD:DD:BA:9F,9,4,1,,
B2:22:8A:46:94:13,9,4,1,115.852097,-31.973018
F6:49:C0:0E:9C:E6,9,4,1,115.852097,-31.973018
E2:20:61:8F:10:8C,9,4,1,115.852098,-31.97302
12:8D:94:A5:06:EC,9,4,1,115.852098,-31.97302
CA:75:20:C6:12:C1,9,4,1,115.852098,-31.97302
3E:05:3D:20:53:A9,9,4,1,115.8521,-31.973018
DA:44:E0:C5:CF:74,9,4,1,115.8521,-31.973018
72:05:B8:F3:4A:AC,9,4,1,,
C6:11:96:16:7C:1D,9,4,1,115.8521,-31.973018
D2:B1:3A:8C:24:86,9,4,1,115.852092,-31.973025
7A:AE:80:90:5A:11,9,4,1,,
42:B4:BF:DA:32:69,9,4,1,,
32:5D:42:29:D8:49,9,4,1,115.852092,-31.973025
EE:8E:17:B4:57:1B,9,4,1,,
72:5F:18:0B:12:46,9,4,1,115.852092,-31.973025
EA:43:CC:91:DD:54,9,4,1,115.852092,-31.973025
48:D6:D5:E0:E2:43,9,4,6,,
8A:25:45:40:34:3B,9,4,1,115.852097,-31.973032
9A:2F:CA:85:7F:F9,9,4,1,115.852097,-31.973032
92:CF:15:AC:6D:12,9,4,1,115.852097,-31.973032
D2:62:21:64:27:25,9,4,1,115.8521,-31.973038
52:E6:BC:79:99:0F,9,4,1,115.8521,-31.973038
6E:2D:DD:AF:14:22,9,4,1,115.85211,-31.973048
4E:D0:BD:08:29:D7,9,4,1,115.852125,-31.973058
F2:55:8C:A3:E9:E3,9,4,1,115.852125,-31.973058
EE:03:A0:A7:4D:89,9,4,1,115.852142,-31.973067
12:95:21:FC:19:7C,9,4,1,115.852172,-31.973083
76:AE:8D:BE:44:BA,9,4,1,115.852185,-31.973092
A6:83:A7:0B:EC:DA,9,4,1,115.852185,-31.973092
8E:1B:8E:E0:1A:E7,9,4,1,115.852185,-31.973092
7E:53:84:BD:64:D0,9,4,1,115.852185,-31.973092
AE:D7:88:4E:51:F5,9,4,1,,
D6:03:10:11:5B:A0,9,4,1,115.852198,-31.973097
4E:35:63:3B:84:5D,9,4,1,115.852207,-31.973103
DE:46:CE:C1:C6:BD,9,4,1,115.852198,-31.973097
96:94:38:30:FB:31,9,4,1,,
A6:13:23:B4:F7:C7,9,4,1,115.852207,-31.973103
A2:44:95:96:A8:1B,9,4,1,115.852207,-31.973103
5E:28:6C:D4:88:40,9,4,1,115.852207,-31.973103
30:7C:5E:46:58:48,9,4,6,,
66:DD:48:37:38:AA,9,4,1,,
12:44:F3:0A:CC:1C,9,4,1,115.852213,-31.973108
8A:52:73:7D:49:65,9,4,1,115.852213,-31.973108
2A:FE:88:38:9F:F3,9,4,1,115.852213,-31.973108
F6:B0:6E:71:52:04,9,4,1,,
FE:01:DF:17:CD:1D,9,4,1,115.852213,-31.973108
06:31:35:65:97:53,9,4,1,115.852213,-31.973108
B2:1C:70:D9:3E:E0,9,4,1,,
50:27:A9:06:DE:0E,9,4,7,,
96:60:3D:87:01:25,9,4,1,115.85222,-31.973115
8E:52:F8:34:54:8A,9,4,1,115.85222,-31.973115
6A:CC:7E:3F:10:52,9,4,1,115.85222,-31.973115
F2:BA:63:B6:C8:AF,9,4,1,115.85222,-31.973115
5A:D6:EE:6E:6F:31,9,4,1,115.852228,-31.973127
CA:A4:DC:C4:DE:81,9,4,1,115.852228,-31.973127
36:0D:83:FF:10:7C,9,4,1,115.852228,-31.973127
06:52:99:4A:68:F2,9,4,1,115.852228,-31.973127
42:F4:55:62:62:C8,9,4,1,115.852228,-31.973127
66:47:F1:7D:1D:32,9,4,1,115.852235,-31.973125
7A:7C:6A:62:77:C7,9,4,1,115.852235,-31.973125
3A:D2:28:E4:28:35,9,4,1,115.852235,-31.973125
7E:4D:3C:66:93:EA,9,4,1,115.852233,-31.973115
FA:D5:42:07:C9:00,9,4,1,115.852233,-31.973115
D6:9B:BC:65:97:2D,9,4,1,115.852233,-31.973115
CA:EC:86:94:45:53,9,4,1,,
2A:7C:C7:EE:EF:BA,9,4,1,115.852233,-31.973115
4A:AD:D3:17:D9:90,9,4,1,115.852235,-31.973113
CA:D1:65:C5:D8:E5,9,4,1,115.852235,-31.973113
86:EB:55:93:C2:91,9,4,1,,
9E:56:D0:67:4B:EA,9,4,2,115.852237,-31.97311
9E:56:D0:67:4B:EA,9,4,2,115.8525,-31.972857
C6:A5:2F:86:47:17,9,4,1,115.852237,-31.97311
12:F8:DE:8A:E9:20,9,4,1,115.852237,-31.97311
